ITEM: TIMESTEP
0
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
101 2.12681e-11 1.60896e-10 7.35253e-11 
105 0 0 0 
109 -1.11142e-10 1.2804e-10 -3.43515e-11 
113 0 0 0 
117 -1.94448e-10 2.24782e-10 -3.05681e-11 
121 0 0 0 
125 0 0 0 
129 0 0 0 
133 2.62395e-10 1.81294e-10 4.65124e-10 
137 0 0 0 
141 1.4063e-10 -1.37558e-10 1.6463e-10 
145 0 0 0 
149 4.77326e-11 1.3821e-10 2.7505e-10 
153 1.11341e-10 -1.1853e-10 2.52453e-10 
157 -9.96151e-11 -3.77301e-11 1.17101e-10 
161 0 0 0 
165 -1.60617e-11 7.08048e-11 2.541e-10 
169 -9.6057e-11 -4.04282e-11 2.07099e-10 
173 -2.27595e-11 -1.10535e-10 3.22791e-11 
177 0 0 0 
181 0 0 0 
185 0 0 0 
189 -3.30576e-11 -3.0456e-11 1.18447e-10 
2 4.29867e-10 2.87112e-10 2.16009e-10 
6 8.09697e-11 5.17565e-11 -3.60816e-11 
10 5.47774e-10 2.96472e-10 -7.93059e-11 
14 0 0 0 
18 3.34456e-10 4.88305e-11 2.10889e-10 
22 1.8682e-10 -1.12033e-11 6.85573e-11 
26 0 0 0 
30 9.84382e-10 1.39916e-10 -6.35304e-10 
34 0 0 0 
38 2.48786e-10 -4.70418e-12 8.59907e-11 
42 1.80679e-10 4.28796e-11 -2.77387e-11 
46 0 0 0 
50 1.49348e-10 -1.0878e-10 9.58381e-11 
54 2.16969e-10 -1.61307e-10 3.06254e-11 
58 7.35955e-10 -3.78322e-10 -8.2628e-11 
62 4.76658e-11 -4.39859e-11 -1.2263e-10 
66 0 0 0 
70 1.61019e-10 1.70207e-10 4.74868e-11 
74 6.49129e-11 9.87721e-11 2.03216e-11 
78 1.08996e-10 1.86602e-10 -1.02142e-10 
82 7.52435e-11 2.41162e-10 2.37818e-10 
86 6.14604e-11 1.78335e-10 6.00751e-11 
90 7.31277e-11 1.93703e-10 -7.27538e-11 
94 0 0 0 
98 -6.5827e-11 8.55879e-11 9.90805e-11 
102 0 0 0 
106 0 0 0 
110 0 0 0 
114 0 0 0 
118 0 0 0 
122 0 0 0 
126 0 0 0 
130 2.94744e-11 6.49947e-11 7.73474e-11 
134 1.32635e-10 4.33086e-11 9.69778e-11 
138 0 0 0 
142 2.29019e-10 -2.10239e-10 3.2825e-10 
146 5.98161e-11 -2.23717e-12 4.81351e-11 
150 8.66905e-11 3.08835e-11 1.16268e-10 
154 2.09213e-10 -9.01744e-11 2.91841e-10 
158 0 0 0 
162 -1.41148e-11 6.72863e-11 3.16722e-10 
166 -2.34666e-11 3.50459e-11 2.90654e-11 
170 -7.67263e-13 -1.32686e-11 1.49839e-10 
174 0 0 0 
178 0 0 0 
182 0 0 0 
186 0 0 0 
190 0 0 0 
3 0 0 0 
7 0 0 0 
11 0 0 0 
15 0 0 0 
19 0 0 0 
23 0 0 0 
27 0 0 0 
31 -1.11704e-10 2.25351e-11 -6.72411e-11 
35 0 0 0 
39 0 0 0 
43 0 0 0 
47 0 0 0 
51 0 0 0 
55 0 0 0 
59 0 0 0 
63 0 0 0 
67 1.98782e-10 -1.94672e-10 1.56451e-10 
71 5.34499e-10 -6.4852e-10 2.12189e-10 
75 9.21019e-11 -2.35581e-10 -4.05806e-11 
79 1.16189e-10 -1.091e-10 -9.44119e-11 
83 5.49213e-11 -5.40851e-11 1.40498e-10 
87 6.09301e-11 -2.71854e-10 1.06434e-10 
91 5.3441e-11 -9.51352e-11 -3.82268e-11 
95 0 0 0 
99 -6.52996e-11 -2.07648e-10 9.81867e-11 
103 -6.22791e-11 -1.18406e-10 2.15553e-11 
107 -7.88805e-11 -8.55143e-11 -4.27615e-11 
111 0 0 0 
115 0 0 0 
119 0 0 0 
123 0 0 0 
127 0 0 0 
131 9.96065e-11 1.67352e-10 -1.36197e-10 
135 0 0 0 
139 0 0 0 
143 1.79503e-10 -1.18407e-10 -2.34926e-10 
147 1.04608e-10 3.38829e-10 -5.71535e-10 
151 4.55641e-11 -2.97958e-12 -5.89063e-11 
155 2.25406e-10 -1.50749e-10 -2.47994e-10 
159 0 0 0 
163 0 0 0 
167 -2.7715e-11 5.86825e-11 -5.38818e-11 
171 0 0 0 
175 0 0 0 
179 0 0 0 
183 0 0 0 
187 0 0 0 
191 0 0 0 
4 0 0 0 
8 0 0 0 
12 0 0 0 
16 0 0 0 
20 0 0 0 
